"ID","OR","Last Name","First Name","Team","Status","Status Details","Eligible Positions","Avg. Pick","Avg. Round","Avg. Cost","% Drafted","FG%","FT%","3PTM","PTS","REB","AST","ST","BLK","TO","Image"
"428.p.5821","539","Ntilikina","Frank","CHA","NotAvailable","NA","PG","","","","","0.111","1.000","1","5","6","4","0","0","1","https://s.yimg.com/iu/api/res/1.2/UYhEVYYfsHYgfCkWV25Lsw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/5821.png"
"428.p.6761","540","Harper Jr.","Ron","TOR","NotAvailable","NA - Shoulder","SF","","","","","","","0","0","0","1","0","0","0","https://s.yimg.com/iu/api/res/1.2/JalI3A4zbx9igOSk7A9qSQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/6761.png"
"428.p.6738","541","Brown","Kendall","IND","Available","","SG","","","","","0.533","0.625","0","21","5","5","0","0","2","https://s.yimg.com/iu/api/res/1.2/afET4ZNv8pU0Ao1kKivT2w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/6738.png"
"428.p.6287","542","Wigginton","Lindell","MIL","NotAvailable","NA","PG,SG","","","","","0.400","1.000","0","6","0","0","0","0","1","https://s.yimg.com/iu/api/res/1.2/_qYiVbT6FsHB4reFsPpbSA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/6287.png"
"428.p.10111","543","Whitehead","Dariq","BKN","Questionable","GTD - Lower Leg","SF,SG","","","","","0.200","0.500","0","3","4","3","0","1","0","https://s.yimg.com/iu/api/res/1.2/Dvlf8XRvHSNy_ph9gkOF6A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/10111.png"
"428.p.6653","544","Smart","Javonte","PHI","NotAvailable","NA","PG","","","","","","","0","0","0","0","0","0","0","https://s.yimg.com/iu/api/res/1.2/cPHX3tnSUEFo72XNSCe4jw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6653.png"
"428.p.10144","545","Cazalon","Malcolm","DET","NotAvailable","NA","SG","","","","","","","0","0","0","0","0","0","0","https://s.yimg.com/iu/api/res/1.2/25HF6dsGfamhOoHmFpjqFg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/10144.png"
"428.p.6293","546","Brown Jr.","Charlie","NYK","Injured","INJ - Concussion","SG","","","","","0.200","","2","6","2","0","0","2","2","https://s.yimg.com/iu/api/res/1.2/_vY6g9OP_nIXorNl0W1LfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/6293.png"
"428.p.10090","547","Wong","Isaiah","IND","Available","","SG","","","","","0.333","","0","2","0","0","0","0","0","https://s.yimg.com/iu/api/res/1.2/.8cNJitQdM.O5QofwPhkJw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/10090.png"
"428.p.10170","548","Skapintsev","Dmytro","NYK","NotAvailable","NA","C","","","","","0.000","","0","0","0","0","0","0","0","https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png"
"428.p.10066","549","Bates","Emoni","CLE","Available","","SF","","","","","0.306","0.250","10","41","14","10","1","2","8","https://s.yimg.com/iu/api/res/1.2/_YRJvmyTf3z0og.Uyd21Kg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10122023/10066.png"
"428.p.10073","550","Lundy","Seth","ATL","Questionable","GTD - Ankle","SF","","","","","0.235","0.750","3","14","7","0","0","0","1","https://s.yimg.com/iu/api/res/1.2/FOdgXe8lVqW0AgtkwzAjKw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/10073.png"
"428.p.6592","551","Petrusev","Filip","PHI","NotAvailable","NA","C","","","","","0.500","0.500","0","3","1","0","0","0","0","https://s.yimg.com/iu/api/res/1.2/lQBfOQJ6qqtKZlwSF83u.A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6592.png"
"428.p.6749","552","Williams","Alondes","MIA","Available","","PG,SG","","","","","0.250","1.000","0","5","1","0","0","1","2","https://s.yimg.com/iu/api/res/1.2/Egcrt2pIP_rNoF2CmZqtLA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/6749.png"
"428.p.6416","553","Hampton","RJ","WAS","Available","","PG,SG","","","","","0.286","0.500","1","10","6","8","0","0","3","https://s.yimg.com/iu/api/res/1.2/MR4GN6xeS21b9kqRew2X5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/6416.png"
"428.p.6585","554","Brown III","Greg","DAL","Injured","INJ - Personal","PF","","","","","0.455","0.444","1","15","9","4","0","4","4","https://s.yimg.com/iu/api/res/1.2/.NkP7gyJipJOhSLjwUOW.g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10132023/6585.png"
"428.p.6554","555","Primo","Joshua","LAC","NotAvailable","NA","SG","","","","","0.333","","0","2","1","0","0","1","4","https://s.yimg.com/iu/api/res/1.2/cDbZXlPouJtp26wRWTKaig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202023/6554.png"
"428.p.6276","556","Jeffries","DaQuan","NYK","Available","","SG","","","","","0.353","0.000","2","14","5","5","0","1","3","https://s.yimg.com/iu/api/res/1.2/ovbFh_lBp.2ZCaVVcnCmqw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232023/6276.png"
"428.p.6092","557","Gabriel","Wenyen","MEM","Available","","C,PF","","","","","0.364","0.000","1","17","25","3","2","2","8","https://s.yimg.com/iu/api/res/1.2/NJa9Wdp7CThOJ6GMeOGOQA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212022/6092.png"
"428.p.10079","558","Lewis","Maxwell","LAL","Available","","SF","","","","","0.190","0.667","1","11","4","6","2","1","10","https://s.yimg.com/iu/api/res/1.2/bl0CNmiNKRoEOokJclTGiA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/10079.png"
"428.p.10109","559","Hood-Schifino","Jalen","LAL","Questionable","GTD - Back","PG,SG","","","","","0.222","0.600","2","34","13","8","3","2","9","https://s.yimg.com/iu/api/res/1.2/qjB656IZJoEV6CzJoO1Vmw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/10109.png"
"428.p.6176","560","Langford","Romeo","SAS","NotAvailable","NA","SG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/sUuh1F4QljQoJSDtYaKQkw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/6176.png"
"428.p.5153","561","Oladipo","Victor","MEM","NotAvailable","NA","PG,SG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/zp7Pa_u_VVvzyNu61ocoJg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02212024/5153.png"
"428.p.5157","562","Noel","Nerlens","DET","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/D4G0Ae12K1PquvS4lTj5jA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/5157.png"
"428.p.4136","563","Gay","Rudy","UTA","NotAvailable","NA","SF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/NHyinrUZ0hmZ2r9HIo3NZQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10132023/4136.png"
"428.p.5162","564","Carter-Williams","Michael","ORL","NotAvailable","NA","PG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/AzI1WVrekYOIRPgtEW5f7g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10192021/5162.png"
"428.p.5163","565","Adams","Steven","HOU","Questionable","GTD - Knee","C","134.6","12.0","$1.7","40%","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/6uZFlAX3rV36IHdyU0teFg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02012024/5163.1.png"
"428.p.5191","566","Dieng","Gorgui","SAS","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Sv4a0A4iVBTPRYbVk6VKZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/5191.png"
"428.p.6215","567","Kabengele","Mfiondu","BOS","NotAvailable","NA","C,PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/tDlEGY4fDAJfBD0cxIrDjQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/09302022/6215.png"
"428.p.6218","568","Porter Jr.","Kevin","HOU","NotAvailable","NA","PG,SG","133.0","11.8","$1.6","6%","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/dDnm7H7LmCraeHQLSsQGeQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10162023/6218.png"
"428.p.6220","569","Okpala","KZ","SAC","NotAvailable","NA - Knee","PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/7Auy57gSSMD9ljnJTmhl6g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/6220.png"
"428.p.6233","570","Roby","Isaiah","NYK","NotAvailable","NA","C,PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/maVZgTmE.0BDFUcQDUX9cw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232023/6233.png"
"428.p.6238","571","Brantley","Jarrell","UTA","NotAvailable","NA","PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/gDNLEZmS2M2O73lqwv6H6A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/12142020/6238.png"
"428.p.5217","572","Neto","Raul","CLE","NotAvailable","NA","PG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/bgGEF5cVVwwQcwf4BMT8YQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/5217.png"
"428.p.5256","573","Dedmon","Dewayne","PHI","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/RHoeQxSVFH7c_r3I4taFMQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02272023/5256.png"
"428.p.6280","574","Davis","Terence","SAC","NotAvailable","NA","SG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/VR3bl4PEo6.TuSEWTSSULA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/6280.png"
"428.p.5262","575","Green","JaMychal","GSW","NotAvailable","NA","PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/CbIouPGWgFZvoPS4NwukTA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/5262.png"
"428.p.5270","576","McGruder","Rodney","DET","NotAvailable","NA","SG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/kllk9Xu7zcwWowWnZts8Bg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10132023/5270.png"
"428.p.5293","577","Parker","Jabari","BOS","NotAvailable","NA","PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/YZwJmzjSMARK_FZVIjigNg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10072021/5293.png"
"428.p.6335","578","King","Louis","PHI","NotAvailable","NA","SF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/I3z7agTnrXNpvLYHN4R0jg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/01242023/6335.png"
"428.p.5319","579","Stauskas","Nik","MIA","NotAvailable","NA","SG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/WaPNE71PJsxI0OsTdC4vHQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10052022/5319.png"
"428.p.5320","580","Vonleh","Noah","BOS","NotAvailable","NA","PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/zVOFvOwLY5HiGnIckt3eMA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10062022/5320.png"
"428.p.5390","581","Birch","Khem","TOR","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/CjAo3gaFdjQX6290BGs3Jg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10122023/5390.png"
"428.p.6424","582","Carey Jr.","Vernon","WAS","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/jFwlG.FgsVWUk2XDFog2IA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/09302022/6424.png"
"428.p.6447","583","Scrubb","Jay","ORL","NotAvailable","NA - Knee","SG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/gs9op1SY9iYmFTTN0ADOBw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/6447.png"
"428.p.6460","584","Tillie","Killian","MEM","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/rfmK_ffjW46O7jhJW.r7KQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10052022/6460.png"
"428.p.6462","585","Knight","Nathan","BOS","NotAvailable","NA","C,PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/ygIPiEp4WD1VLnSO_wyRpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232023/6462.png"
"428.p.6476","586","Sneed","Xavier","CHA","NotAvailable","NA","SF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/LQZYG3Lp3J5UDbmgytjFFg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03142022/6476.png"
"428.p.5469","587","Kaminsky","Frank","HOU","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/b1WXnFVARej2MlnJ8D.C0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02282023/5469.png"
"428.p.5470","588","Winslow","Justise","TOR","NotAvailable","NA","SF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/V1MgCrlVyXtGdBfCAh9y2Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212022/5470.png"
"428.p.6496","589","Lamb","Anthony","GSW","NotAvailable","NA","PF,SF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Q8Xw4QnVKi4y3Oh7tG54bw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212022/6496.png"
"428.p.5492","590","Harrell","Montrezl","PHI","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/eh9Di.DzkHusVeNs3ShysA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/5492.png"
"428.p.4471","591","Augustin","D.J.","HOU","NotAvailable","NA","PG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/rEmMvVG3GH1a3pQB3KG.0A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10052022/4471.png"
"428.p.5495","592","Hernangomez","Willy","NOP","NotAvailable","NA","C","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Yy7PZDdOn3lItr9fkBuacw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10052022/5495.png"
"428.p.4486","593","Ibaka","Serge","IND","NotAvailable","NA","PF","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Bfn7HTRyyKESoqKhwno_9A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/4486.png"
"428.p.4488","594","Hill","George","IND","NotAvailable","NA","PG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Q_SX2nLS6N516qlELtlwAw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/4488.png"
"428.p.4507","595","Dragic","Goran","CHI","NotAvailable","NA","PG","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/vSXghMBmwtDICkRYMFItmA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/4507.png"
